920,   -611.1697399
921,   -611.2746698
922,   -611.3783829
923,   -611.4820785
924,   -611.5857565
925,   -611.6894168
926,   -611.7930596
927,   -611.8966848
928,   -612.0002923
929,   -612.1038822
930,   -612.2068839
931,   -612.3083313
932,   -612.4097610
933,   -612.5111730
934,   -612.6125673
935,   -612.7139439
936,   -612.8153029
937,   -612.9166442
938,   -613.0179678
939,   -613.1176257
940,   -613.2168750
941,   -613.3161066
942,   -613.4153204
943,   -613.5145165
944,   -613.6136949
945,   -613.7128555
946,   -613.8119984
947,   -613.9111235
948,   -614.0102310
949,   -614.1093207
950,   -614.2083928
951,   -614.3059707
952,   -614.4029871
953,   -614.4999857
954,   -614.5969667
955,   -614.6939300
956,   -614.7908757
957,   -614.8878036
958,   -614.9847140
959,   -615.0816067
960,   -615.1779723
961,   -615.2728683
962,   -615.3677466
963,   -615.4626072
964,   -615.5574501
965,   -615.6522753
966,   -615.7470828
967,   -615.8418727
968,   -615.9366449
969,   -616.0313995
970,   -616.1261364
971,   -616.2208558
972,   -616.3144883
973,   -616.4072406
974,   -616.4999753
975,   -616.5926923
976,   -616.6853917
977,   -616.7780734
978,   -616.8707375
979,   -616.9633841
980,   -617.0560131
981,   -617.1472241
982,   -617.2379518
983,   -617.3286618
984,   -617.4193540
985,   -617.5100285
986,   -617.6006853
987,   -617.6913245
988,   -617.7819460
989,   -617.8725499
990,   -617.9631363
991,   -618.0524811
992,   -618.1412078
993,   -618.2299167
994,   -618.3186079
995,   -618.4072815
996,   -618.4959374
997,   -618.5845756
998,   -618.6731963
999,   -618.7617994
1000,   -618.8503850
1001,   -618.9389531
1002,   -619.0263581
1003,   -619.1130977
1004,   -619.1998198
1005,   -619.2865242
1006,   -619.3732110
1007,   -619.4598803
1008,   -619.5465320
1009,   -619.6331663
1010,   -619.7197831
1011,   -619.8063826
1012,   -619.8929647
1013,   -619.9795294
1014,   -620.0653873
1015,   -620.1501473
1016,   -620.2348898
1017,   -620.3196148
1018,   -620.4043225
1019,   -620.4890127
1020,   -620.5736856
1021,   -620.6583412
1022,   -620.7429795
1023,   -620.8276006
1024,   -620.9122046
1025,   -620.9960997
1026,   -621.0789426
1027,   -621.1617681
1028,   -621.2445762
1029,   -621.3273669
1030,   -621.4101403
1031,   -621.4928965
1032,   -621.5756354
1033,   -621.6583571
1034,   -621.7410617
1035,   -621.8233978
1036,   -621.9043914
1037,   -621.9853675
1038,   -622.0663261
1039,   -622.1472673
1040,   -622.2281912
1041,   -622.3090978
1042,   -622.3899871
1043,   -622.4708593
1044,   -622.5517143
1045,   -622.6325522
1046,   -622.7133732
1047,   -622.7932131
1048,   -622.8723527
1049,   -622.9514749
1050,   -623.0305799
1051,   -623.1096675
1052,   -623.1887380
1053,   -623.2677912
1054,   -623.3468275
1055,   -623.4258466
1056,   -623.5040455
1057,   -623.5814407
1058,   -623.6588184
1059,   -623.7361788
1060,   -623.8135218
1061,   -623.8908475
1062,   -623.9681561
1063,   -624.0454474
1064,   -624.1227217
1065,   -624.1999789
1066,   -624.2772192
1067,   -624.3544426
1068,   -624.4302214
1069,   -624.5058443
1070,   -624.5814500
1071,   -624.6570386
1072,   -624.7326099
1073,   -624.8081642
1074,   -624.8837015
1075,   -624.9592218
1076,   -625.0347252
1077,   -625.1102118
1078,   -625.1851591
1079,   -625.2590831
1080,   -625.3329899
1081,   -625.4068795
1082,   -625.4807521
1083,   -625.5546076
1084,   -625.6284462
1085,   -625.7022680
1086,   -625.7760729
1087,   -625.8498611
1088,   -625.9236326
1089,   -625.9973876
1090,   -626.0711260
1091,   -626.1438604
1092,   -626.2160520
1093,   -626.2882268
1094,   -626.3603848
1095,   -626.4325260
1096,   -626.5046505
1097,   -626.5767584
1098,   -626.6488498
1099,   -626.7209248
1100,   -626.7929834
1101,   -626.8650257
1102,   -626.9360835
1103,   -627.0066178
1104,   -627.0771354
1105,   -627.1476362
1106,   -627.2181205
1107,   -627.2885882
1108,   -627.3590395
1109,   -627.4294744
1110,   -627.4998930
1111,   -627.5702954
1112,   -627.6406817
1113,   -627.7110520
1114,   -627.7810405
1115,   -627.8499262
1116,   -627.9187953
1117,   -627.9876479
1118,   -628.0564842
1119,   -628.1253043
1120,   -628.1941081
1121,   -628.2628958
1122,   -628.3316674
1123,   -628.4004232
1124,   -628.4691631
1125,   -628.5376264
1126,   -628.6049204
1127,   -628.6721981
1128,   -628.7394594
1129,   -628.8067045
1130,   -628.8739334
1131,   -628.9411462
1132,   -629.0083430
1133,   -629.0755240
1134,   -629.1426892
1135,   -629.2088428
1136,   -629.2746132
1137,   -629.3403671
1138,   -629.4061046
1139,   -629.4718258
1140,   -629.5375308
1141,   -629.6032198
1142,   -629.6688927
1143,   -629.7345497
1144,   -629.8001909
1145,   -629.8658164
1146,   -629.9314262
1147,   -629.9970206
1148,   -630.0621516
1149,   -630.1263571
1150,   -630.1905466
1151,   -630.2547200
1152,   -630.3188775
1153,   -630.3830193
1154,   -630.4471453
1155,   -630.5112558
1156,   -630.5753508
1157,   -630.6394304
1158,   -630.7034947
1159,   -630.7665068
1160,   -630.8292219
1161,   -630.8919211
1162,   -630.9546044
1163,   -631.0172720
1164,   -631.0799239
1165,   -631.1425603
1166,   -631.2051813
1167,   -631.2677870
1168,   -631.3303774
1169,   -631.3929528
1170,   -631.4514371
1171,   -631.5094494
1172,   -631.5670718
1173,   -631.6240213
1174,   -631.6809535
1175,   -631.7378682
1176,   -631.7947656
1177,   -631.8516456
1178,   -631.9076912
1179,   -631.9635040
1180,   -632.0193002
1181,   -632.0750797
1182,   -632.1308426
1183,   -632.1865888
1184,   -632.2423185
1185,   -632.2980315
1186,   -632.3537280
1187,   -632.4093498
1188,   -632.4639643
1189,   -632.5185630
1190,   -632.5731458
1191,   -632.6277128
1192,   -632.6822639
1193,   -632.7367992
1194,   -632.7913187
1195,   -632.8458224
1196,   -632.8992991
1197,   -632.9527312
1198,   -633.0061481
1199,   -633.0595498
1200,   -633.1129363
1201,   -633.1663075
1202,   -633.2196636
1203,   -633.2730045
1204,   -633.3262546
1205,   -633.3785355
1206,   -633.4308016
1207,   -633.4830529
1208,   -633.5352896
1209,   -633.5875115
1210,   -633.6397188
1211,   -633.6919114
1212,   -633.7440893
1213,   -633.7962527
1214,   -633.8484014
1215,   -633.9005355
1216,   -633.9522231
1217,   -634.0032989
1218,   -634.0543605
1219,   -634.1054079
1220,   -634.1564410
1221,   -634.2074600
1222,   -634.2584648
1223,   -634.3094554
1224,   -634.3604320
1225,   -634.4113945
1226,   -634.4623429
1227,   -634.5132773
1228,   -634.5641978
1229,   -634.6148396
1230,   -634.6647027
1231,   -634.7145519
1232,   -634.7643874
